"sampleSize" "beta" "sigma" "rep" "id" "betaEst" "bias" "Rsquared" "error" "errorMessage"
50 0 0.5 15 1737 -0.0768593391234239 0.0768593391234239 0.00603356033009916 FALSE ""
50 1 0.25 63 1738 0.984079931544218 0.0159200684557816 0.425880599914585 FALSE ""
100 0.5 0.25 15 1739 0.474382306765358 0.0256176932346419 0.217200260779312 FALSE ""
50 0.5 1 97 1740 0.488968309280635 0.0110316907193653 0.218278186263292 FALSE ""
250 0 0.25 30 1741 -0.118423955205027 0.118423955205027 0.0143948054797473 FALSE ""
250 0.5 0.5 80 1742 0.51996279289439 0.0199627928943901 0.203658540361568 FALSE ""
250 0 0.5 85 1743 -0.0178428003331368 0.0178428003331368 0.000337344837850788 FALSE ""
50 0.5 1 49 1744 0.606333946425464 0.106333946425464 0.248457230486584 FALSE ""
50 0.5 1 6 1745 0.326176565936713 0.173823434063287 0.0648253831884036 FALSE ""
100 0 0.25 100 1746 -0.0036113982992208 0.0036113982992208 1.35527591989419e-05 FALSE ""
100 1 0.25 86 1747 0.995057157416008 0.00494284258399236 0.487208102237722 FALSE ""
100 1 1 59 1748 0.849637208808638 0.150362791191362 0.378479718940345 FALSE ""
100 0 0.5 83 1749 -0.0195419878387659 0.0195419878387659 0.000381657056309008 FALSE ""
100 0 0.5 15 1750 -0.110986344668441 0.110986344668441 0.0143442182339262 FALSE ""
250 0.5 1 95 1751 0.52365869987098 0.0236586998709799 0.227257551641598 FALSE ""
100 1 1 30 1752 0.899527527261277 0.100472472738723 0.498901551122905 FALSE ""
100 0.5 1 36 1753 0.587085713616649 0.0870857136166493 0.264657330083132 FALSE ""
100 1 1 19 1754 0.891707194331769 0.108292805668231 0.508561193013799 FALSE ""
50 1 0.25 67 1755 0.891110097920326 0.108889902079674 0.380745478329515 FALSE ""
50 0 0.5 45 1756 -0.139549421948384 0.139549421948384 0.0128512989726589 FALSE ""
100 0 1 29 1757 0.0283830929546732 0.0283830929546732 0.000783727168053861 FALSE ""
250 0.5 0.25 64 1758 0.505446427470594 0.00544642747059443 0.181856738771519 FALSE ""
100 0 1 12 1759 0.0635033890197446 0.0635033890197446 0.00477912699697517 FALSE ""
50 0.5 1 26 1760 0.533069052034771 0.0330690520347705 0.24928977369721 FALSE ""
250 1 1 62 1761 1.032987549143 0.0329875491429967 0.482624585386633 FALSE ""
250 0 1 60 1762 -0.00698244516523874 0.00698244516523874 6.43288426768082e-05 FALSE ""
100 0 0.5 94 1763 0.0601876484980973 0.0601876484980973 0.00367403366760941 FALSE ""
50 0 0.5 37 1764 0.165910973948713 0.165910973948713 0.0252255600185544 FALSE ""
50 0 0.25 19 1765 -0.00428462969939458 0.00428462969939458 2.44858323899507e-05 FALSE ""
250 0.5 1 70 1766 0.547701911189134 0.0477019111891341 0.223311512050736 FALSE ""
100 1 1 62 1767 1.24823754652737 0.248237546527373 0.640743319471377 FALSE ""
250 0 1 12 1768 -0.0415149148037809 0.0415149148037809 0.001572825671418 FALSE ""
50 0.5 0.5 89 1769 0.368503094137387 0.131496905862613 0.187599390239534 FALSE ""
100 0.5 0.25 23 1770 0.436357539358907 0.0636424606410935 0.168813436372483 FALSE ""
50 0.5 0.25 69 1771 0.455408767279619 0.0445912327203811 0.148868805493316 FALSE ""
50 1 0.25 92 1772 0.901954002021183 0.0980459979788165 0.563555349172676 FALSE ""
100 0.5 1 17 1773 0.446324805055756 0.0536751949442444 0.174817136536484 FALSE ""
100 0.5 1 44 1774 0.566839811640021 0.0668398116400205 0.252370776954494 FALSE ""
50 0 0.5 52 1775 -0.247141298852418 0.247141298852418 0.0528270039285503 FALSE ""
100 0.5 1 66 1776 0.470483235361074 0.0295167646389258 0.154511080563341 FALSE ""
50 1 0.25 39 1777 0.901363082966685 0.0986369170333149 0.530286988230334 FALSE ""
250 1 1 9 1778 1.01822079969456 0.0182207996945551 0.583045409761201 FALSE ""
250 0 0.5 7 1779 0.170428179384643 0.170428179384643 0.0202757369283673 FALSE ""
100 0.5 0.5 24 1780 0.698765210191691 0.198765210191691 0.37839890390474 FALSE ""
100 0 1 77 1781 -0.208647301673596 0.208647301673596 0.0248577629903805 FALSE ""
100 0.5 1 78 1782 0.683369448745196 0.183369448745196 0.254411274967743 FALSE ""
250 0 0.25 67 1783 0.127546164175288 0.127546164175288 0.0158588334388867 FALSE ""
250 0 0.5 65 1784 0.155710920420835 0.155710920420835 0.0213402634957989 FALSE ""
50 0 0.25 74 1785 0.138577210114685 0.138577210114685 0.0241913216089746 FALSE ""
250 0 1 23 1786 -0.139132493252889 0.139132493252889 0.0167519534788619 FALSE ""
250 0 0.25 57 1787 -0.0346693787298678 0.0346693787298678 0.00124402825091408 FALSE ""
50 1 1 61 1788 0.992406486355086 0.00759351364491412 0.517977756509074 FALSE ""
50 0 0.25 49 1789 0.228912222038049 0.228912222038049 0.0303540011071796 FALSE ""
250 0 1 69 1790 0.0582078507218325 0.0582078507218325 0.0033385485019369 FALSE ""
50 1 0.25 82 1791 1.05871261018349 0.0587126101834894 0.711898357354091 FALSE ""
100 1 0.25 6 1792 0.924166295260279 0.0758337047397207 0.407513297443291 FALSE ""
100 1 0.5 45 1793 1.13936866608147 0.139368666081474 0.613251729561449 FALSE ""
250 0.5 0.5 25 1794 0.476520089400939 0.0234799105990605 0.210370024680679 FALSE ""
50 0.5 0.25 94 1795 0.419591885468329 0.0804081145316708 0.124771750584663 FALSE ""
50 0 0.5 81 1796 -0.0477097114161915 0.0477097114161915 0.00208764328187015 FALSE ""
250 1 0.25 96 1797 1.04012866401122 0.0401286640112226 0.539176328504495 FALSE ""
100 1 1 21 1798 0.777009046741243 0.222990953258757 0.343299949012484 FALSE ""
100 0 0.5 28 1799 -0.0318207381751526 0.0318207381751526 0.00110012802079308 FALSE ""
250 1 0.25 5 1800 0.904810576606678 0.0951894233933218 0.447452587701573 FALSE ""
100 0 0.25 11 1801 0.0710661929118848 0.0710661929118848 0.00606531704101715 FALSE ""
100 0 0.5 19 1802 -0.0523337516630811 0.0523337516630811 0.00227429860460529 FALSE ""
100 0.5 1 14 1803 0.411264914095969 0.0887350859040312 0.138030818495436 FALSE ""
100 1 0.25 14 1804 0.951771822641482 0.0482281773585181 0.535166766190591 FALSE ""
100 0.5 1 93 1805 0.56099221732686 0.0609922173268598 0.23808556803242 FALSE ""
100 0.5 0.25 70 1806 0.411022910751586 0.0889770892484137 0.148092130935349 FALSE ""
50 1 0.5 62 1807 0.649592309639784 0.350407690360216 0.324359622292195 FALSE ""
250 0 0.5 80 1808 0.0645974968322724 0.0645974968322724 0.00458611451324165 FALSE ""
50 0 0.5 58 1809 0.178606566155181 0.178606566155181 0.0461026672267543 FALSE ""
250 0.5 0.25 90 1810 0.473893770040715 0.0261062299592851 0.160722029720158 FALSE ""
50 0.5 1 18 1811 0.520113795514675 0.0201137955146752 0.141093011286101 FALSE ""
250 0 0.5 27 1812 -0.0562736559155498 0.0562736559155498 0.00299273283644698 FALSE ""
100 0.5 0.25 16 1813 0.541057308338753 0.0410573083387528 0.209430768713437 FALSE ""
50 1 0.5 83 1814 1.111172980568 0.111172980568001 0.540259946436674 FALSE ""
50 1 0.25 22 1815 0.828099503716532 0.171900496283468 0.475583547332937 FALSE ""
50 0.5 0.25 90 1816 0.311749143789969 0.188250856210031 0.099115278658252 FALSE ""
100 0.5 0.25 73 1817 0.533733427014505 0.0337334270145051 0.211904716477621 FALSE ""
100 1 0.25 9 1818 0.893758195170446 0.106241804829554 0.353244761111325 FALSE ""
100 0.5 0.5 81 1819 0.587504637927823 0.0875046379278235 0.220482937080581 FALSE ""
250 0 1 20 1820 -0.0115415311178608 0.0115415311178608 0.000118054018671798 FALSE ""
50 0.5 0.25 44 1821 0.546800257016982 0.0468002570169819 0.193708714275294 FALSE ""
50 0 0.5 94 1822 -0.322379507898091 0.322379507898091 0.057958874719236 FALSE ""
250 0.5 0.5 60 1823 0.487462306098808 0.0125376939011919 0.21559059631757 FALSE ""
250 1 0.5 33 1824 0.975027052528434 0.0249729474715663 0.515311359659669 FALSE ""
50 1 0.5 32 1825 0.962778532749169 0.0372214672508308 0.467342960927564 FALSE ""
50 0 0.25 47 1826 -0.0544927395266594 0.0544927395266594 0.00504423372196801 FALSE ""
250 0 0.5 98 1827 0.015975092802495 0.015975092802495 0.000209937263096419 FALSE ""
50 1 0.25 45 1828 0.648146527978949 0.351853472021051 0.225930314837473 FALSE ""
100 0 0.25 48 1829 -0.0692905810939465 0.0692905810939465 0.00480074559469335 FALSE ""
100 0 0.25 83 1830 -0.0006708870453141 0.0006708870453141 3.53917989149913e-07 FALSE ""
50 0 0.5 5 1831 -0.0552980025100962 0.0552980025100962 0.00336211091881963 FALSE ""
50 0.5 1 16 1832 0.646496807039764 0.146496807039764 0.408687362748439 FALSE ""
50 0 0.5 38 1833 0.192204346480556 0.192204346480556 0.0356309322685779 FALSE ""
250 0.5 1 7 1834 0.573523751416929 0.0735237514169288 0.240465125959977 FALSE ""
50 0 0.5 54 1835 -0.0731995248136731 0.0731995248136731 0.00636557988281318 FALSE ""
100 0 0.25 31 1836 -0.0947450350683732 0.0947450350683732 0.00623346076204201 FALSE ""
250 1 0.25 97 1837 1.04382789386113 0.0438278938611338 0.537270422289056 FALSE ""
50 0 0.5 35 1838 0.0533947101502737 0.0533947101502737 0.0032524645987866 FALSE ""
50 0 0.5 70 1839 0.0957875440798525 0.0957875440798525 0.0109472488617143 FALSE ""
250 0 0.25 26 1840 0.032659877663142 0.032659877663142 0.000853634862029892 FALSE ""
250 0.5 0.5 1 1841 0.473029267155004 0.0269707328449958 0.14469201061482 FALSE ""
250 1 0.25 69 1842 0.897143845463488 0.102856154536512 0.47999822133904 FALSE ""
100 0 1 60 1843 0.0301430448825766 0.0301430448825766 0.000584904179053566 FALSE ""
100 1 0.25 77 1844 1.00998970383497 0.00998970383496767 0.608373290041911 FALSE ""
50 0.5 0.25 37 1845 0.410113585331515 0.0898864146684849 0.174313119425677 FALSE ""
100 0 0.25 16 1846 -0.0337598203833419 0.0337598203833419 0.00108607739921125 FALSE ""
50 1 0.25 33 1847 1.09352900475397 0.093529004753971 0.576057336989346 FALSE ""
50 0.5 0.5 84 1848 0.412560328776107 0.0874396712238933 0.185040956422454 FALSE ""
50 1 0.5 37 1849 1.25464092063662 0.254640920636619 0.588560168006618 FALSE ""
50 1 0.25 56 1850 1.15154840815974 0.151548408159744 0.64210789550055 FALSE ""
100 1 1 47 1851 0.940608741552287 0.0593912584477134 0.536367514301183 FALSE ""
250 0 0.5 47 1852 0.00393463691087962 0.00393463691087962 1.43992185012932e-05 FALSE ""
250 1 0.25 53 1853 0.973048463968948 0.0269515360310517 0.526298733433531 FALSE ""
50 0 0.25 15 1854 -0.25196046356988 0.25196046356988 0.0957867363730178 FALSE ""
50 0 0.5 98 1855 0.189237147139871 0.189237147139871 0.0416613672400744 FALSE ""
50 0 0.25 18 1856 -0.12383639946424 0.12383639946424 0.0166730244324265 FALSE ""
250 0 1 9 1857 -0.00963295748760535 0.00963295748760535 9.17560977847004e-05 FALSE ""
50 1 0.25 100 1858 1.0580511804577 0.0580511804577006 0.643451131624165 FALSE ""
100 0 1 5 1859 -0.0351313703976124 0.0351313703976124 0.00122690191898342 FALSE ""
50 1 1 11 1860 1.06421079735183 0.0642107973518302 0.576509212255957 FALSE ""
50 0 0.5 85 1861 -0.157439406270848 0.157439406270848 0.0242915286061791 FALSE ""
100 0.5 0.5 32 1862 0.574396476180344 0.0743964761803437 0.213513630800277 FALSE ""
250 1 0.25 59 1863 1.08172553471224 0.0817255347122354 0.48666235445647 FALSE ""
50 0 1 52 1864 0.140074149096711 0.140074149096711 0.0282045417787324 FALSE ""
100 1 0.5 50 1865 1.03519233508896 0.0351923350889574 0.611993305909261 FALSE ""
250 0.5 0.5 57 1866 0.583555194215902 0.0835551942159019 0.241510261261449 FALSE ""
50 0.5 1 7 1867 0.355107407033799 0.144892592966201 0.0814004361341604 FALSE ""
50 1 0.5 70 1868 0.950400837237391 0.0495991627626087 0.466683016181355 FALSE ""
50 0 0.5 26 1869 -0.0401415743539356 0.0401415743539356 0.00210790974158505 FALSE ""
50 1 1 46 1870 1.14514893805221 0.14514893805221 0.66691719332868 FALSE ""
50 0.5 0.25 80 1871 0.493401955692144 0.00659804430785615 0.213258282991748 FALSE ""
50 0 1 86 1872 -0.258913246053453 0.258913246053453 0.0558315790016027 FALSE ""
50 0.5 1 5 1873 0.582362816040774 0.0823628160407736 0.1454945838267 FALSE ""
50 0.5 0.5 90 1874 0.68235645391912 0.18235645391912 0.404521267792201 FALSE ""
50 1 0.25 55 1875 0.938804547424426 0.0611954525755738 0.370782950117498 FALSE ""
100 0.5 0.5 82 1876 0.672571280002136 0.172571280002136 0.340566963511821 FALSE ""
250 0 0.5 75 1877 -0.00178240253635706 0.00178240253635706 3.93054569800488e-06 FALSE ""
250 0.5 0.5 64 1878 0.550705360941658 0.0507053609416581 0.188325825176589 FALSE ""
250 1 0.25 3 1879 0.926596809106752 0.0734031908932475 0.408693996564763 FALSE ""
50 0.5 0.25 63 1880 0.412976543453394 0.0870234565466059 0.105349095472794 FALSE ""
50 1 0.25 5 1881 1.0277874214735 0.0277874214734997 0.416308364644389 FALSE ""
250 1 1 20 1882 1.05185139486229 0.0518513948622941 0.552152326252417 FALSE ""
250 1 0.5 14 1883 1.07551747275133 0.0755174727513268 0.520481818743413 FALSE ""
50 1 1 43 1884 1.1609514057658 0.160951405765801 0.553429238407429 FALSE ""
250 0 1 58 1885 -0.108083976441087 0.108083976441087 0.0106691118614187 FALSE ""
250 1 1 48 1886 0.956677511877014 0.0433224881229862 0.475464570202515 FALSE ""
50 0 1 58 1887 0.214124938404884 0.214124938404884 0.0505047677010181 FALSE ""
100 0.5 0.5 66 1888 0.426657715885415 0.0733422841145848 0.180111703200576 FALSE ""
50 0 0.5 7 1889 -0.0123124143858598 0.0123124143858598 0.000218008621368069 FALSE ""
250 0 1 84 1890 0.0407724472615216 0.0407724472615216 0.00241471672697486 FALSE ""
50 1 1 47 1891 0.911635073858901 0.0883649261410991 0.449837716977959 FALSE ""
100 1 0.5 44 1892 0.922601329713151 0.0773986702868493 0.397434027719474 FALSE ""
100 0.5 1 30 1893 0.540777960214088 0.0407779602140876 0.242932893704842 FALSE ""
250 0.5 1 39 1894 0.481381987586558 0.0186180124134419 0.190805369274877 FALSE ""
250 0.5 1 34 1895 0.499151938661657 0.000848061338343087 0.193902399455875 FALSE ""
250 0.5 0.25 28 1896 0.55281289932609 0.05281289932609 0.241145079879341 FALSE ""
250 0 0.25 69 1897 0.0251780234283826 0.0251780234283826 0.000501855237974393 FALSE ""
100 1 0.25 88 1898 0.876363686581484 0.123636313418516 0.380107473805783 FALSE ""
50 1 0.25 94 1899 1.11578655123231 0.115786551232314 0.580960981417527 FALSE ""
250 0 0.25 95 1900 -0.00576153094293409 0.00576153094293409 2.90106743818729e-05 FALSE ""
250 1 0.5 85 1901 0.987707622457648 0.012292377542352 0.504893075728213 FALSE ""
250 1 0.25 31 1902 0.959168939911634 0.040831060088366 0.466569361786797 FALSE ""
250 0 1 76 1903 0.0687256092908877 0.0687256092908877 0.00357670591614117 FALSE ""
250 0.5 1 42 1904 0.47186657033158 0.0281334296684204 0.168284933338173 FALSE ""
50 1 0.25 29 1905 0.913564913403888 0.0864350865961121 0.612788362593862 FALSE ""
50 1 0.5 73 1906 1.1365464844873 0.136546484487304 0.582218169567588 FALSE ""
250 1 0.25 52 1907 0.976663855198994 0.0233361448010059 0.523946368512654 FALSE ""
250 0.5 1 69 1908 0.448696420438675 0.0513035795613254 0.17921091158694 FALSE ""
50 0.5 1 92 1909 0.862056318216001 0.362056318216001 0.39385918878469 FALSE ""
50 0.5 0.5 7 1910 0.760561534362799 0.260561534362799 0.337884584022916 FALSE ""
100 0.5 1 23 1911 0.555009155235544 0.0550091552355438 0.205409105642343 FALSE ""
250 0.5 1 58 1912 0.611331088573099 0.111331088573099 0.253967091206983 FALSE ""
100 0.5 0.5 1 1913 0.614765596338166 0.114765596338166 0.281234511106582 FALSE ""
250 0.5 1 80 1914 0.528648248321508 0.0286482483215081 0.191361508076951 FALSE ""
100 0 0.25 43 1915 -0.0222581510365348 0.0222581510365348 0.000470935867149061 FALSE ""
100 0.5 0.5 13 1916 0.405896280805972 0.094103719194028 0.13820220365745 FALSE ""
50 0 0.5 67 1917 0.272579303206138 0.272579303206138 0.0742881591004318 FALSE ""
250 1 0.25 42 1918 0.991680132027877 0.00831986797212325 0.518971189198401 FALSE ""
100 1 0.25 68 1919 1.03930437626106 0.0393043762610603 0.497361108747397 FALSE ""
250 0 0.25 13 1920 -0.165874059688596 0.165874059688596 0.0300158279789174 FALSE ""
250 0 1 4 1921 -0.0097286629104881 0.0097286629104881 0.000119001595698271 FALSE ""
250 0 0.25 68 1922 0.0728783308815811 0.0728783308815811 0.00596169947087422 FALSE ""
250 0 0.5 78 1923 -0.0559177134137544 0.0559177134137544 0.00333145136943028 FALSE ""
100 1 0.25 23 1924 0.923193336421277 0.0768066635787231 0.5012791990223 FALSE ""
50 0 1 46 1925 0.198437775454442 0.198437775454442 0.0233561290705026 FALSE ""
100 0 0.5 12 1926 0.0652886753290737 0.0652886753290737 0.00350345047364145 FALSE ""
250 0 1 74 1927 0.0230421990950058 0.0230421990950058 0.00057576847566511 FALSE ""
100 0 0.25 60 1928 0.104636114570163 0.104636114570163 0.0121925263471618 FALSE ""
50 0 0.5 21 1929 -0.0155895176395018 0.0155895176395018 0.000196930869694159 FALSE ""
100 0.5 1 97 1930 0.537712657599635 0.0377126575996348 0.257088741140845 FALSE ""
50 0 0.5 79 1931 0.135482907689078 0.135482907689078 0.0242039186011865 FALSE ""
100 1 1 79 1932 0.850703433977778 0.149296566022222 0.45791109970011 FALSE ""
250 0.5 1 79 1933 0.621062668531206 0.121062668531206 0.296002516120381 FALSE ""
50 0 1 93 1934 -0.27144471997133 0.27144471997133 0.0597942000309113 FALSE ""
100 0.5 0.25 9 1935 0.411732333709149 0.0882676662908506 0.152913197797647 FALSE ""
250 0.5 1 43 1936 0.443150816584912 0.0568491834150875 0.161730763559255 FALSE ""
100 0 0.25 14 1937 -0.0610532431756722 0.0610532431756722 0.00286087266380046 FALSE ""
250 0 0.5 9 1938 0.0551688535393162 0.0551688535393162 0.0029794361301851 FALSE ""
100 0.5 0.5 49 1939 0.354745526191807 0.145254473808193 0.111369454669293 FALSE ""
50 1 0.5 75 1940 0.866483795394313 0.133516204605687 0.305731134754152 FALSE ""
250 0.5 0.25 1 1941 0.364596945699999 0.135403054300001 0.118272742530874 FALSE ""
50 0 0.5 8 1942 0.115095258938778 0.115095258938778 0.0144659702899278 FALSE ""
50 1 0.25 76 1943 0.900884235723531 0.0991157642764693 0.468056645951713 FALSE ""
250 0.5 1 25 1944 0.36685686417089 0.13314313582911 0.114302176245539 FALSE ""
100 1 0.5 33 1945 0.858185776176487 0.141814223823513 0.4319706677225 FALSE ""
250 0 1 89 1946 0.0154431024884694 0.0154431024884694 0.000221781556283395 FALSE ""
50 1 0.25 54 1947 1.20574147671466 0.205741476714658 0.611108412243409 FALSE ""
50 1 1 15 1948 1.12256492735038 0.122564927350377 0.487669718609985 FALSE ""
50 1 0.25 68 1949 0.994319114183518 0.00568088581648207 0.478319921022404 FALSE ""
100 1 0.25 39 1950 1.11648137963957 0.116481379639568 0.559306908860803 FALSE ""
250 0 0.25 52 1951 0.0251983871590603 0.0251983871590603 0.000632642321393801 FALSE ""
250 0 1 65 1952 -0.0298980010256879 0.0298980010256879 0.00081763998825637 FALSE ""
100 1 0.25 55 1953 0.915820215367645 0.0841797846323551 0.433818392683799 FALSE ""
100 1 0.25 81 1954 0.982280834487943 0.0177191655120567 0.478832845530526 FALSE ""
250 0.5 1 64 1955 0.488641885711993 0.0113581142880065 0.223732819050583 FALSE ""
250 0.5 1 89 1956 0.481685869204725 0.0183141307952751 0.179299993697868 FALSE ""
100 0 0.25 47 1957 -0.0135908874050529 0.0135908874050529 0.000180220264272235 FALSE ""
100 1 1 25 1958 0.934472787372073 0.0655272126279267 0.419190431541405 FALSE ""
50 0 0.5 6 1959 -0.10252919676141 0.10252919676141 0.00803122525051335 FALSE ""
100 0 0.5 91 1960 0.098497476414595 0.098497476414595 0.0103779564996395 FALSE ""
50 1 0.5 7 1961 1.09186880622135 0.0918688062213513 0.541914461371889 FALSE ""
50 0.5 0.25 78 1962 0.359410292000195 0.140589707999805 0.0985407638103512 FALSE ""
250 1 0.5 61 1963 0.976930067373057 0.0230699326269432 0.568134358537649 FALSE ""
50 0.5 0.5 81 1964 0.208173387282848 0.291826612717152 0.0296382725798745 FALSE ""
250 0 1 21 1965 0.0367199819381805 0.0367199819381805 0.00139459245678685 FALSE ""
50 0 0.25 76 1966 -0.224826046554493 0.224826046554493 0.0547508494358599 FALSE ""
50 0 0.5 60 1967 0.248193166465119 0.248193166465119 0.0622053703797172 FALSE ""
50 0.5 0.25 75 1968 0.606471117440385 0.106471117440385 0.35864311414119 FALSE ""
50 0.5 0.5 17 1969 0.576284467540168 0.076284467540168 0.255556585009977 FALSE ""
50 0.5 0.25 51 1970 0.618309900847392 0.118309900847392 0.327784122910868 FALSE ""
50 1 0.5 63 1971 1.01297647445105 0.0129764744510539 0.510580896551008 FALSE ""
50 0 0.5 19 1972 0.123463038399239 0.123463038399239 0.0224130875022875 FALSE ""
100 0 0.5 18 1973 0.0655813059405837 0.0655813059405837 0.00453399219792757 FALSE ""
100 0.5 1 75 1974 0.422474074610492 0.0775259253895078 0.132105202005043 FALSE ""
250 1 0.5 8 1975 1.13427085977011 0.134270859770106 0.516451104355778 FALSE ""
250 0 0.5 64 1976 -0.0377889114457661 0.0377889114457661 0.00120571627267113 FALSE ""
